net_a,net_b,panels_a,panels_b,cm_f,cm_pf,assemble_ms,solve_ms
/SIG11,unconnected-(U121-DEC2-PadA18),15,1,1.10713e-15,0.00110713,0.0098,0.0036
/SIG12,/SIG13,15,15,2.43472e-14,0.0243472,0.011,0.0139
/SIG12,/SIG14,15,15,3.45594e-14,0.0345594,0.0062,0.0142
/SIG12,/SIG15,15,15,5.52593e-14,0.0552593,0.0049,0.0101
/SIG12,/SIG16,15,15,7.97732e-14,0.0797732,0.0052,0.0096
/SIG12,/SIG2,15,15,2.72451e-14,0.0272451,0.0077,0.0146
/SIG12,/SIG3,15,15,3.45557e-14,0.0345557,0.0045,0.0112
/SIG12,/SIG4,15,15,3.87068e-14,0.0387068,0.0175,0.0102
/SIG12,/SIG5,15,15,2.43452e-14,0.0243452,0.0075,0.0083
/SIG12,/SIG6,15,15,3.45558e-14,0.0345558,0.009,0.0111
/SIG12,/SIG7,15,15,5.52664e-14,0.0552664,0.0111,0.0101
/SIG12,/SIG8,15,15,7.97748e-14,0.0797748,0.006,0.0105
/SIG12,/SIG9,15,15,2.56726e-14,0.0256726,0.0076,0.0146
/SIG12,/SWDCLK,15,1,3.25611e-15,0.00325611,0.0055,0.0046
/SIG12,/SWDCLK_IN,15,4,9.04717e-15,0.00904717,0.0047,0.007
/SIG12,/SWDIO,15,1,3.21065e-15,0.00321065,0.0085,0.0036
/SIG12,/SWDIO_IN,15,7,1.28517e-14,0.0128517,0.01,0.006
/SIG12,/TP1,15,1,3.16578e-15,0.00316578,0.0089,0.0032
/SIG12,/TP2,15,7,1.08932e-14,0.0108932,0.0076,0.0072
/SIG12,/TP3,15,2,4.8094e-15,0.0048094,0.0102,0.0105
/SIG12,/USB_DN,15,12,2.60706e-14,0.0260706,0.0058,0.0095
/SIG12,/USB_DP,15,12,2.69791e-14,0.0269791,0.0053,0.0218
/SIG12,/VBAT,15,25,1.31253e-14,0.0131253,0.0071,0.0241
/SIG12,/VBUS,15,21,1.96174e-14,0.0196174,0.0054,0.0145
/SIG12,/VREF,15,4,1.30667e-14,0.0130667,0.0065,0.0061
/SIG12,/Vin,15,12,6.32982e-15,0.00632982,0.0086,0.0122
/SIG12,/Vin_B,15,10,1.62357e-14,0.0162357,0.0074,0.0083
/SIG12,/Vout_1V8,15,135,2.09682e-13,0.209682,0.0234,0.9133
/SIG12,/Vout_3V3,15,1590,4.36251e-13,0.436251,9.5367,97.8612
/SIG12,/XC1,15,11,4.77989e-14,0.0477989,0.944,0.0219
/SIG12,/XC2,15,11,4.24672e-14,0.0424672,0.0082,0.0154
/SIG12,/nRESET,15,8,5.16021e-15,0.00516021,0.0091,0.0107
/SIG12,/nRESET_IN,15,22,1.4938e-14,0.014938,0.0079,0.017
/SIG12,/out_5V,15,10,2.16076e-14,0.0216076,0.0163,0.0103
/SIG12,GND,15,6014,1.28592e-13,0.128592,45.5066,1816.71
/SIG12,MUX_OUT,15,8,1.49956e-14,0.0149956,0.9846,0.027
/SIG12,N/C,15,10,1.09934e-14,0.0109934,0.0066,0.0187
/SIG12,Net-(C44-Pad1),15,10,2.09913e-15,0.00209913,0.005,0.0106
/SIG12,Net-(C8102-Pad1),15,1,5.66847e-15,0.00566847,0.0053,0.0044
/SIG12,Net-(C8112-Pad1),15,1,1.12707e-14,0.0112707,0.0064,0.005
/SIG12,Net-(C812-Pad1),15,1,2.52243e-15,0.00252243,0.0051,0.0076
/SIG12,Net-(C8122-Pad1),15,1,6.18762e-14,0.0618762,0.006,0.0084
/SIG12,Net-(C8132-Pad1),15,1,2.95315e-15,0.00295315,0.0061,0.005
/SIG12,Net-(C8142-Pad1),15,1,4.30025e-15,0.00430025,0.0051,0.003
/SIG12,Net-(C8152-Pad1),15,1,5.46111e-15,0.00546111,0.0078,0.0038
/SIG12,Net-(C8162-Pad1),15,1,8.26366e-15,0.00826366,0.0053,0.0031
/SIG12,Net-(C822-Pad1),15,1,3.20574e-15,0.00320574,0.0041,0.0045
/SIG12,Net-(C832-Pad1),15,1,3.7773e-15,0.0037773,0.0042,0.0032
/SIG12,Net-(C842-Pad1),15,1,4.42074e-15,0.00442074,0.0038,0.003
/SIG12,Net-(C852-Pad1),15,1,2.59413e-15,0.00259413,0.0035,0.0039
/SIG12,Net-(C862-Pad1),15,1,3.60876e-15,0.00360876,0.0669,0.0035
/SIG12,Net-(C872-Pad1),15,1,6.72614e-15,0.00672614,0.0077,0.0034
/SIG12,Net-(C882-Pad1),15,1,8.94311e-15,0.00894311,0.007,0.0037
/SIG12,Net-(C892-Pad1),15,1,2.70742e-15,0.00270742,0.0059,0.0047
/SIG12,Net-(D101-B),15,2,2.96247e-15,0.00296247,0.005,0.0078
/SIG12,Net-(D101-G),15,2,3.28317e-15,0.00328317,0.0063,0.0084
/SIG12,Net-(D101-R),15,2,3.1272e-15,0.0031272,0.0045,0.0057
/SIG12,Net-(JP111-A),15,6,1.21883e-14,0.0121883,0.005,0.0085
/SIG12,Net-(U111-REF),15,9,1.36373e-14,0.0136373,0.0084,0.0097
/SIG12,Net-(U121-ANT),15,2,3.83421e-15,0.00383421,0.0054,0.0054
/SIG12,Net-(U31-SW),15,10,4.65959e-15,0.00465959,0.0053,0.0083
/SIG12,Net-(U31-VOS),15,13,6.43307e-15,0.00643307,0.0054,0.0113
/SIG12,Net-(U31-VSET),15,1,2.90577e-15,0.00290577,0.005,0.0035
/SIG12,Net-(U41-IN+),15,4,7.35005e-15,0.00735005,0.004,0.0065
/SIG12,Net-(U41-IN-),15,5,9.35207e-15,0.00935207,0.0076,0.0061
/SIG12,Net-(U93-D),15,10,3.91844e-15,0.00391844,0.0092,0.0108
/SIG12,OBJ-1,15,3,4.08994e-15,0.00408994,0.0087,0.0063
/SIG12,OBJ-2,15,1,3.1964e-15,0.0031964,0.008,0.0039
/SIG12,OBJ-3,15,1,3.23135e-15,0.00323135,0.0088,0.0035
/SIG12,OBJ-4,15,12,8.57457e-14,0.0857457,0.008,0.01
/SIG12,OBJ-5,15,8,4.8562e-15,0.0048562,0.0087,0.0075
/SIG12,unconnected-(H61-Pad6),15,3,5.07941e-15,0.00507941,0.007,0.0058
/SIG12,unconnected-(H61-Pad7),15,3,4.89637e-15,0.00489637,0.0046,0.0058
/SIG12,unconnected-(H61-Pad8),15,3,5.00473e-15,0.00500473,0.0052,0.0069
/SIG12,unconnected-(J51-SBU1-PadA8),15,2,1.96627e-15,0.00196627,0.0053,0.0146
/SIG12,unconnected-(J51-SBU2-PadB8),15,2,2.00324e-15,0.00200324,0.0077,0.0054
/SIG12,unconnected-(SW11-C-Pad1),15,2,2.8106e-15,0.0028106,0.0059,0.0042
/SIG12,unconnected-(U121-DCC-PadB3),15,1,1.20097e-15,0.00120097,0.005,0.0051
/SIG12,unconnected-(U121-DCCH-PadAB2),15,1,1.18596e-15,0.00118596,0.0042,0.0034
/SIG12,unconnected-(U121-DEC2-PadA18),15,1,1.13813e-15,0.00113813,0.0047,0.0036
/SIG13,/SIG14,15,15,7.97733e-14,0.0797733,0.0065,0.0135
/SIG13,/SIG15,15,15,3.87115e-14,0.0387115,0.0037,0.0094
/SIG13,/SIG16,15,15,2.56748e-14,0.0256748,0.0037,0.0082
/SIG13,/SIG2,15,15,2.43456e-14,0.0243456,0.0041,0.0137
/SIG13,/SIG3,15,15,2.13354e-14,0.0213354,0.0047,0.0094
/SIG13,/SIG4,15,15,1.81176e-14,0.0181176,0.0048,0.0109
/SIG13,/SIG5,15,15,3.87076e-14,0.0387076,0.0043,0.0133
/SIG13,/SIG6,15,15,3.4558e-14,0.034558,0.004,0.0102
/SIG13,/SIG7,15,15,2.72439e-14,0.0272439,0.0052,0.0084
/SIG13,/SIG8,15,15,2.13358e-14,0.0213358,0.0071,0.0079
/SIG13,/SIG9,15,15,7.97756e-14,0.0797756,0.0045,0.008
/SIG13,/SWDCLK,15,1,1.94148e-15,0.00194148,0.0042,0.0032
/SIG13,/SWDCLK_IN,15,4,5.80195e-15,0.00580195,0.0041,0.0073
/SIG13,/SWDIO,15,1,1.91258e-15,0.00191258,0.0036,0.0039
/SIG13,/SWDIO_IN,15,7,8.20801e-15,0.00820801,0.0102,0.0072
/SIG13,/TP1,15,1,1.97325e-15,0.00197325,0.0039,0.0033
/SIG13,/TP2,15,7,6.50806e-15,0.00650806,0.004,0.0064
/SIG13,/TP3,15,2,3.05999e-15,0.00305999,0.0046,0.0044
/SIG13,/USB_DN,15,12,1.66768e-14,0.0166768,0.0039,0.0103
/SIG13,/USB_DP,15,12,1.73633e-14,0.0173633,0.0046,0.0079
/SIG13,/VBAT,15,25,2.80437e-14,0.0280437,0.0079,0.0161
/SIG13,/VBUS,15,21,1.41229e-14,0.0141229,0.0046,0.0224
/SIG13,/VREF,15,4,5.89571e-15,0.00589571,0.0044,0.0053
/SIG13,/Vin,15,12,1.18381e-14,0.0118381,0.0038,0.0111
/SIG13,/Vin_B,15,10,3.49159e-14,0.0349159,0.0047,0.0091
/SIG13,/Vout_1V8,15,135,9.89163e-14,0.0989163,0.0247,1.2111
/SIG13,/Vout_3V3,15,1590,1.43238e-13,0.143238,9.1709,88.3706
/SIG13,/XC1,15,11,3.10669e-14,0.0310669,0.9517,0.0229
/SIG13,/XC2,15,11,2.75096e-14,0.0275096,0.0081,0.0083
/SIG13,/nRESET,15,8,3.04509e-15,0.00304509,0.0057,0.0089
/SIG13,/nRESET_IN,15,22,9.50702e-15,0.00950702,0.0054,0.0175
/SIG13,/out_5V,15,10,1.65501e-14,0.0165501,0.0045,0.0084
/SIG13,GND,15,6014,-1.15946e-12,-1.15946,44.1297,1816.99
/SIG13,MUX_OUT,15,8,8.36109e-15,0.00836109,0.8742,0.0219
/SIG13,N/C,15,10,2.0851e-14,0.020851,0.0068,0.0269
/SIG13,Net-(C44-Pad1),15,10,2.3889e-15,0.0023889,0.0079,0.017
/SIG13,Net-(C8102-Pad1),15,1,1.00058e-14,0.0100058,0.0062,0.007
/SIG13,Net-(C8112-Pad1),15,1,3.55893e-15,0.00355893,0.0047,0.0054
/SIG13,Net-(C812-Pad1),15,1,2.85856e-15,0.00285856,0.0049,0.0058
/SIG13,Net-(C8122-Pad1),15,1,2.94817e-15,0.00294817,0.0094,0.0081
/SIG13,Net-(C8132-Pad1),15,1,7.40506e-14,0.0740506,0.0049,0.0045
/SIG13,Net-(C8142-Pad1),15,1,7.21745e-15,0.00721745,0.0092,0.0036
/SIG13,Net-(C8152-Pad1),15,1,4.8873e-15,0.0048873,0.0052,0.0036
/SIG13,Net-(C8162-Pad1),15,1,3.12914e-15,0.00312914,0.0048,0.0042
/SIG13,Net-(C822-Pad1),15,1,2.65521e-15,0.00265521,0.0078,0.0046
/SIG13,Net-(C832-Pad1),15,1,2.51962e-15,0.00251962,0.0049,0.0038
/SIG13,Net-(C842-Pad1),15,1,2.14249e-15,0.00214249,0.0042,0.004
/SIG13,Net-(C852-Pad1),15,1,4.42086e-15,0.00442086,0.009,0.0037
/SIG13,Net-(C862-Pad1),15,1,4.12983e-15,0.00412983,0.0046,0.0037
/SIG13,Net-(C872-Pad1),15,1,2.89341e-15,0.00289341,0.0092,0.0045
/SIG13,Net-(C882-Pad1),15,1,2.55762e-15,0.00255762,0.0091,0.0037
/SIG13,Net-(C892-Pad1),15,1,8.92444e-15,0.00892444,0.0087,0.0035
/SIG13,Net-(D101-B),15,2,2.11474e-15,0.00211474,0.0046,0.0067
/SIG13,Net-(D101-G),15,2,2.31375e-15,0.00231375,0.0045,0.0074
/SIG13,Net-(D101-R),15,2,2.20112e-15,0.00220112,0.0088,0.0078
/SIG13,Net-(JP111-A),15,6,6.29729e-15,0.00629729,0.0095,0.0089
/SIG13,Net-(U111-REF),15,9,6.79265e-15,0.00679265,0.0042,0.01
/SIG13,Net-(U121-ANT),15,2,2.19758e-15,0.00219758,0.0082,0.0085
/SIG13,Net-(U31-SW),15,10,8.34988e-15,0.00834988,0.0057,0.0096
/SIG13,Net-(U31-VOS),15,13,1.21395e-14,0.0121395,0.0056,0.0121
/SIG13,Net-(U31-VSET),15,1,5.12363e-15,0.00512363,0.0082,0.0045
/SIG13,Net-(U41-IN+),15,4,9.23602e-15,0.00923602,0.0085,0.0075
/SIG13,Net-(U41-IN-),15,5,1.11438e-14,0.0111438,0.0092,0.0072
/SIG13,Net-(U93-D),15,10,2.56958e-15,0.00256958,0.0049,0.0107
/SIG13,OBJ-1,15,3,3.19753e-15,0.00319753,0.0047,0.0064
/SIG13,OBJ-2,15,1,1.67674e-15,0.00167674,0.0109,0.0033
/SIG13,OBJ-3,15,1,1.6887e-15,0.0016887,0.008,0.0045
/SIG13,OBJ-4,15,12,5.51537e-14,0.0551537,0.005,0.0112
/SIG13,OBJ-5,15,8,1.14536e-14,0.0114536,0.0077,0.0088
/SIG13,unconnected-(H61-Pad6),15,3,3.3972e-15,0.0033972,0.0048,0.0062
/SIG13,unconnected-(H61-Pad7),15,3,3.42229e-15,0.00342229,0.0068,0.0059
/SIG13,unconnected-(H61-Pad8),15,3,3.36524e-15,0.00336524,0.0062,0.0063
/SIG13,unconnected-(J51-SBU1-PadA8),15,2,1.52406e-15,0.00152406,0.0042,0.0082
/SIG13,unconnected-(J51-SBU2-PadB8),15,2,1.50776e-15,0.00150776,0.0066,0.0064
/SIG13,unconnected-(SW11-C-Pad1),15,2,6.01513e-15,0.00601513,0.0079,0.0046
/SIG13,unconnected-(U121-DCC-PadB3),15,1,6.39364e-16,0.000639364,0.0055,0.004
/SIG13,unconnected-(U121-DCCH-PadAB2),15,1,6.57967e-16,0.000657967,0.0062,0.0037
/SIG13,unconnected-(U121-DEC2-PadA18),15,1,6.2312e-16,0.00062312,0.0039,0.0031
/SIG14,/SIG15,15,15,7.97925e-14,0.0797925,0.0085,0.0141
/SIG14,/SIG16,15,15,3.87116e-14,0.0387116,0.0066,0.013
/SIG14,/SIG2,15,15,2.56729e-14,0.0256729,0.0068,0.0114
/SIG14,/SIG3,15,15,2.43462e-14,0.0243462,0.0075,0.0136
/SIG14,/SIG4,15,15,2.13353e-14,0.0213353,0.0058,0.0103
/SIG14,/SIG5,15,15,3.45547e-14,0.0345547,0.0049,0.0094
/SIG14,/SIG6,15,15,3.87078e-14,0.0387078,0.0047,0.0116
/SIG14,/SIG7,15,15,3.45565e-14,0.0345565,0.0049,0.0094
/SIG14,/SIG8,15,15,2.72457e-14,0.0272457,0.0073,0.0124
/SIG14,/SIG9,15,15,5.52534e-14,0.0552534,0.0065,0.0084
/SIG14,/SWDCLK,15,1,2.1956e-15,0.0021956,0.0067,0.0037
/SIG14,/SWDCLK_IN,15,4,6.49271e-15,0.00649271,0.0083,0.0075
/SIG14,/SWDIO,15,1,2.16485e-15,0.00216485,0.0056,0.0036
/SIG14,/SWDIO_IN,15,7,9.1972e-15,0.0091972,0.0045,0.0077
/SIG14,/TP1,15,1,2.22638e-15,0.00222638,0.0049,0.0044
/SIG14,/TP2,15,7,7.38844e-15,0.00738844,0.0056,0.0064
/SIG14,/TP3,15,2,3.42565e-15,0.00342565,0.0042,0.0054
/SIG14,/USB_DN,15,12,1.87399e-14,0.0187399,0.009,0.0094
/SIG14,/USB_DP,15,12,1.94906e-14,0.0194906,0.0075,0.012
/SIG14,/VBAT,15,25,2.12341e-14,0.0212341,0.0089,0.0181
/SIG14,/VBUS,15,21,1.54885e-14,0.0154885,0.006,0.0145
/SIG14,/VREF,15,4,8.32303e-15,0.00832303,0.0044,0.0067
/SIG14,/Vin,15,12,1.0561e-14,0.010561,0.0053,0.0108
/SIG14,/Vin_B,15,10,2.73387e-14,0.0273387,0.0052,0.0091
/SIG14,/Vout_1V8,15,135,1.21467e-13,0.121467,0.1234,0.9958
/SIG14,/Vout_3V3,15,1590,-9.12614e-13,-0.912614,8.3626,95.6309
/SIG14,/XC1,15,11,3.45509e-14,0.0345509,0.982,0.023
/SIG14,/XC2,15,11,3.06609e-14,0.0306609,0.0054,0.0094
/SIG14,/nRESET,15,8,3.45957e-15,0.00345957,0.005,0.0091
/SIG14,/nRESET_IN,15,22,1.06488e-14,0.0106488,0.0068,0.0179
/SIG14,/out_5V,15,10,1.78348e-14,0.0178348,0.0057,0.0093
/SIG14,GND,15,6014,-2.95716e-12,-2.95716,45.0914,1759.94
/SIG14,MUX_OUT,15,8,1.12108e-14,0.0112108,0.9523,0.0225
/SIG14,N/C,15,10,1.66052e-14,0.0166052,0.0092,0.0194
/SIG14,Net-(C44-Pad1),15,10,2.78844e-15,0.00278844,0.0107,0.013
/SIG14,Net-(C8102-Pad1),15,1,1.31976e-14,0.0131976,0.0064,0.0045
/SIG14,Net-(C8112-Pad1),15,1,5.45526e-15,0.00545526,0.0072,0.0072
/SIG14,Net-(C812-Pad1),15,1,2.77432e-15,0.00277432,0.006,0.0046
/SIG14,Net-(C8122-Pad1),15,1,4.27464e-15,0.00427464,0.0111,0.004
/SIG14,Net-(C8132-Pad1),15,1,1.11734e-14,0.0111734,0.0097,0.0081
/SIG14,Net-(C8142-Pad1),15,1,7.08536e-14,0.0708536,0.0045,0.0038
/SIG14,Net-(C8152-Pad1),15,1,1.12413e-14,0.0112413,0.0059,0.0036
/SIG14,Net-(C8162-Pad1),15,1,4.89101e-15,0.00489101,0.0055,0.0057
/SIG14,Net-(C822-Pad1),15,1,2.85118e-15,0.00285118,0.0085,0.0045
/SIG14,Net-(C832-Pad1),15,1,2.8441e-15,0.0028441,0.006,0.0032
/SIG14,Net-(C842-Pad1),15,1,2.51941e-15,0.00251941,0.0095,0.0041
/SIG14,Net-(C852-Pad1),15,1,3.77699e-15,0.00377699,0.01,0.0055
/SIG14,Net-(C862-Pad1),15,1,4.42251e-15,0.00442251,0.0092,0.003
/SIG14,Net-(C872-Pad1),15,1,3.67296e-15,0.00367296,0.0057,0.0032
/SIG14,Net-(C882-Pad1),15,1,3.28777e-15,0.00328777,0.0048,0.0038
/SIG14,Net-(C892-Pad1),15,1,5.6352e-15,0.0056352,0.0052,0.0031
/SIG14,Net-(D101-B),15,2,2.30709e-15,0.00230709,0.0067,0.0076
/SIG14,Net-(D101-G),15,2,2.53153e-15,0.00253153,0.0059,0.0083
/SIG14,Net-(D101-R),15,2,2.41221e-15,0.00241221,0.0103,0.0046
/SIG14,Net-(JP111-A),15,6,8.25069e-15,0.00825069,0.0089,0.0079
/SIG14,Net-(U111-REF),15,9,9.39993e-15,0.00939993,0.0095,0.0093
/SIG14,Net-(U121-ANT),15,2,2.49944e-15,0.00249944,0.0091,0.0044
/SIG14,Net-(U31-SW),15,10,7.96915e-15,0.00796915,0.0053,0.0108
/SIG14,Net-(U31-VOS),15,13,1.14294e-14,0.0114294,0.0085,0.0107
/SIG14,Net-(U31-VSET),15,1,4.86036e-15,0.00486036,0.0079,0.0035
/SIG14,Net-(U41-IN+),15,4,1.10226e-14,0.0110226,0.0091,0.0078
/SIG14,Net-(U41-IN-),15,5,1.31271e-14,0.0131271,0.0049,0.0079
/SIG14,Net-(U93-D),15,10,3.41114e-15,0.00341114,0.0083,0.0087
/SIG14,OBJ-1,15,3,3.45321e-15,0.00345321,0.0062,0.006
/SIG14,OBJ-2,15,1,2.20572e-15,0.00220572,0.0051,0.0035
/SIG14,OBJ-3,15,1,2.23315e-15,0.00223315,0.0096,0.004
/SIG14,OBJ-4,15,12,1.34588e-13,0.134588,0.0051,0.0104
/SIG14,OBJ-5,15,8,8.30339e-15,0.00830339,0.0048,0.0074
/SIG14,unconnected-(H61-Pad6),15,3,3.77513e-15,0.00377513,0.0088,0.0081
/SIG14,unconnected-(H61-Pad7),15,3,3.767e-15,0.003767,0.0048,0.0059
/SIG14,unconnected-(H61-Pad8),15,3,3.73142e-15,0.00373142,0.0067,0.0065
/SIG14,unconnected-(J51-SBU1-PadA8),15,2,1.64071e-15,0.00164071,0.0092,0.0053
/SIG14,unconnected-(J51-SBU2-PadB8),15,2,1.63394e-15,0.00163394,0.0089,0.0037
/SIG14,unconnected-(SW11-C-Pad1),15,2,4.57608e-15,0.00457608,0.006,0.0071
/SIG14,unconnected-(U121-DCC-PadB3),15,1,7.39305e-16,0.000739305,0.0078,0.0034
/SIG14,unconnected-(U121-DCCH-PadAB2),15,1,7.57281e-16,0.000757281,0.009,0.0031
/SIG14,unconnected-(U121-DEC2-PadA18),15,1,7.15385e-16,0.000715385,0.0061,0.003
/SIG15,/SIG16,15,15,7.97736e-14,0.0797736,0.0084,0.0112
/SIG15,/SIG2,15,15,2.43458e-14,0.0243458,0.0108,0.0134
/SIG15,/SIG3,15,15,2.56726e-14,0.0256726,0.01,0.01
/SIG15,/SIG4,15,15,2.43453e-14,0.0243453,0.0063,0.0081
/SIG15,/SIG5,15,15,2.72435e-14,0.0272435,0.0059,0.0116
/SIG15,/SIG6,15,15,3.45559e-14,0.0345559,0.0063,0.0097
/SIG15,/SIG7,15,15,3.87072e-14,0.0387072,0.0049,0.01
/SIG15,/SIG8,15,15,3.45563e-14,0.0345563,0.0049,0.0088
/SIG15,/SIG9,15,15,3.45557e-14,0.0345557,0.0085,0.0086
/SIG15,/SWDCLK,15,1,2.35627e-15,0.00235627,0.0075,0.0032
/SIG15,/SWDCLK_IN,15,4,6.81521e-15,0.00681521,0.0082,0.0057
/SIG15,/SWDIO,15,1,2.32266e-15,0.00232266,0.0076,0.0038
/SIG15,/SWDIO_IN,15,7,9.66354e-15,0.00966354,0.0083,0.0093
/SIG15,/TP1,15,1,2.35243e-15,0.00235243,0.0091,0.0035
/SIG15,/TP2,15,7,7.90067e-15,0.00790067,0.0079,0.0063
/SIG15,/TP3,15,2,3.60718e-15,0.00360718,0.0105,0.0048
/SIG15,/USB_DN,15,12,1.96264e-14,0.0196264,0.008,0.0128
/SIG15,/USB_DP,15,12,2.03794e-14,0.0203794,0.0078,0.0179
/SIG15,/VBAT,15,25,1.56868e-14,0.0156868,0.0097,0.0182
/SIG15,/VBUS,15,21,1.56937e-14,0.0156937,0.0081,0.0151
/SIG15,/VREF,15,4,1.00975e-14,0.0100975,0.0079,0.0061
/SIG15,/Vin,15,12,7.67075e-15,0.00767075,0.0079,0.0092
/SIG15,/Vin_B,15,10,1.97373e-14,0.0197373,0.008,0.0095
/SIG15,/Vout_1V8,15,135,1.31748e-13,0.131748,0.0218,1.1124
/SIG15,/Vout_3V3,15,1590,7.31584e-13,0.731584,8.5911,94.3976
/SIG15,/XC1,15,11,3.61169e-14,0.0361169,0.952,0.0222
/SIG15,/XC2,15,11,3.20536e-14,0.0320536,0.0077,0.017
/SIG15,/nRESET,15,8,3.71605e-15,0.00371605,0.0086,0.013
/SIG15,/nRESET_IN,15,22,1.12028e-14,0.0112028,0.0065,0.0165
/SIG15,/out_5V,15,10,1.78204e-14,0.0178204,0.0072,0.0114
/SIG15,GND,15,6014,-6.08753e-13,-0.608753,42.272,1780.9
/SIG15,MUX_OUT,15,8,1.23843e-14,0.0123843,1.0261,0.0227
/SIG15,N/C,15,10,1.27248e-14,0.0127248,0.0142,0.0198
/SIG15,Net-(C44-Pad1),15,10,2.33831e-15,0.00233831,0.0103,0.0147
/SIG15,Net-(C8102-Pad1),15,1,8.25732e-15,0.00825732,0.01,0.0119
/SIG15,Net-(C8112-Pad1),15,1,8.25715e-15,0.00825715,0.0123,0.0062
/SIG15,Net-(C812-Pad1),15,1,2.47025e-15,0.00247025,0.0123,0.0066
/SIG15,Net-(C8122-Pad1),15,1,6.92995e-15,0.00692995,0.0099,0.0056
/SIG15,Net-(C8132-Pad1),15,1,4.87529e-15,0.00487529,0.0158,0.0041
/SIG15,Net-(C8142-Pad1),15,1,1.12052e-14,0.0112052,0.0125,0.0039
/SIG15,Net-(C8152-Pad1),15,1,6.72831e-14,0.0672831,0.0092,0.0045
/SIG15,Net-(C8162-Pad1),15,1,1.1258e-14,0.011258,0.0089,0.0076
/SIG15,Net-(C822-Pad1),15,1,2.76713e-15,0.00276713,0.0103,0.0043
/SIG15,Net-(C832-Pad1),15,1,2.93418e-15,0.00293418,0.0092,0.0035
/SIG15,Net-(C842-Pad1),15,1,2.84371e-15,0.00284371,0.0076,0.0032
/SIG15,Net-(C852-Pad1),15,1,2.94329e-15,0.00294329,0.0092,0.0051
/SIG15,Net-(C862-Pad1),15,1,3.77863e-15,0.00377863,0.0085,0.0031
/SIG15,Net-(C872-Pad1),15,1,4.25549e-15,0.00425549,0.0094,0.0034
/SIG15,Net-(C882-Pad1),15,1,4.13192e-15,0.00413192,0.0101,0.0039
/SIG15,Net-(C892-Pad1),15,1,3.60785e-15,0.00360785,0.0095,0.0032
/SIG15,Net-(D101-B),15,2,2.35671e-15,0.00235671,0.0089,0.0094
/SIG15,Net-(D101-G),15,2,2.59504e-15,0.00259504,0.0091,0.0066
/SIG15,Net-(D101-R),15,2,2.47149e-15,0.00247149,0.0094,0.0074
/SIG15,Net-(JP111-A),15,6,9.2422e-15,0.0092422,0.0104,0.01
/SIG15,Net-(U111-REF),15,9,1.09313e-14,0.0109313,0.0093,0.0084
/SIG15,Net-(U121-ANT),15,2,2.71388e-15,0.00271388,0.0073,0.0099
/SIG15,Net-(U31-SW),15,10,5.73539e-15,0.00573539,0.0116,0.0112
/SIG15,Net-(U31-VOS),15,13,8.05166e-15,0.00805166,0.011,0.0095
/SIG15,Net-(U31-VSET),15,1,3.53777e-15,0.00353777,0.0139,0.0049
/SIG15,Net-(U41-IN+),15,4,8.76284e-15,0.00876284,0.0099,0.0068
/SIG15,Net-(U41-IN-),15,5,1.07479e-14,0.0107479,0.0059,0.0054
/SIG15,Net-(U93-D),15,10,3.56629e-15,0.00356629,0.0093,0.009
/SIG15,OBJ-1,15,3,3.41912e-15,0.00341912,0.0171,0.0058
/SIG15,OBJ-2,15,1,2.46472e-15,0.00246472,0.0137,0.0034
/SIG15,OBJ-3,15,1,2.50316e-15,0.00250316,0.0087,0.0028
/SIG15,OBJ-4,15,12,-3.84102e-15,-0.00384102,0.0063,0.0122
/SIG15,OBJ-5,15,8,5.95833e-15,0.00595833,0.0102,0.0086
/SIG15,unconnected-(H61-Pad6),15,3,3.91559e-15,0.00391559,0.0077,0.0064
/SIG15,unconnected-(H61-Pad7),15,3,3.86058e-15,0.00386058,0.009,0.0051
/SIG15,unconnected-(H61-Pad8),15,3,3.86688e-15,0.00386688,0.0085,0.006
/SIG15,unconnected-(J51-SBU1-PadA8),15,2,1.63267e-15,0.00163267,0.0102,0.004
/SIG15,unconnected-(J51-SBU2-PadB8),15,2,1.63965e-15,0.00163965,0.0102,0.006
/SIG15,unconnected-(SW11-C-Pad1),15,2,3.37048e-15,0.00337048,0.0097,0.0058
/SIG15,unconnected-(U121-DCC-PadB3),15,1,8.16002e-16,0.000816002,0.0105,0.0041
/SIG15,unconnected-(U121-DCCH-PadAB2),15,1,8.25763e-16,0.000825763,0.0117,0.0035
/SIG15,unconnected-(U121-DEC2-PadA18),15,1,7.85334e-16,0.000785334,0.0096,0.003
/SIG16,/SIG2,15,15,2.13351e-14,0.0213351,0.0138,0.0138
/SIG16,/SIG3,15,15,2.43452e-14,0.0243452,0.0102,0.0138
/SIG16,/SIG4,15,15,2.56726e-14,0.0256726,0.0098,0.0096
/SIG16,/SIG5,15,15,2.13343e-14,0.0213343,0.0098,0.017
/SIG16,/SIG6,15,15,2.72436e-14,0.0272436,0.0098,0.0109
/SIG16,/SIG7,15,15,3.45577e-14,0.0345577,0.0114,0.0093
/SIG16,/SIG8,15,15,3.87073e-14,0.0387073,0.0095,0.0083
/SIG16,/SIG9,15,15,2.43452e-14,0.0243452,0.0092,0.0139
/SIG16,/SWDCLK,15,1,2.3357e-15,0.0023357,0.0106,0.004
/SIG16,/SWDCLK_IN,15,4,6.5793e-15,0.0065793,0.0073,0.0066
/SIG16,/SWDIO,15,1,2.29824e-15,0.00229824,0.0111,0.0033
